#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 02 02 05 26 999 99.0 99.0  1.23 15.38  8.17 269 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 05 56 999 99.0 99.0  1.11 16.67  7.40 272 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 06 26 999 99.0 99.0  1.10 15.38  8.09 272 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 06 56 999 99.0 99.0  1.07 16.67  8.23 265 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 07 26 999 99.0 99.0  1.05 15.38  8.97 268 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 07 56 999 99.0 99.0  0.96 15.38  8.63 276 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 08 26 999 99.0 99.0  0.98 15.38  8.83 267 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 08 56 999 99.0 99.0  1.05 15.38  9.43 276 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 09 26 999 99.0 99.0  1.02 14.29  9.31 269 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 09 56 999 99.0 99.0  0.99 16.67  9.04 257 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 10 26 999 99.0 99.0  1.07 15.38  9.57 279 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 10 56 999 99.0 99.0  1.00 16.67  9.06 262 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 11 26 999 99.0 99.0  1.02 15.38  9.66 269 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 11 56 999 99.0 99.0  1.01 15.38  9.75 262 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 12 26 999 99.0 99.0  0.97 15.38  9.54 271 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 12 56 999 99.0 99.0  1.00 13.33  9.34 258 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 13 26 999 99.0 99.0  1.13 15.38 10.36 267 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 13 56 999 99.0 99.0  1.07 15.38  9.82 267 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 14 26 999 99.0 99.0  1.12 15.38 10.27 271 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 14 56 999 99.0 99.0  1.02 12.50 10.26 264 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 15 26 999 99.0 99.0  1.01 15.38 10.49 268 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 15 56 999 99.0 99.0  1.03 15.38 10.76 267 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 16 26 999 99.0 99.0  0.96 15.38 10.47 275 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 02 16 56 999 99.0 99.0  1.00 16.67 10.01 247 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 17 26 999 99.0 99.0  1.11 15.38  9.81 262 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 17 56 999 99.0 99.0  1.05 14.29  9.28 257 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 18 26 999 99.0 99.0  0.99 15.38  8.78 255 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 18 56 999 99.0 99.0  0.96 14.29  7.94 275 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 19 26 999 99.0 99.0  1.02 15.38  8.77 257 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 19 56 999 99.0 99.0  1.03 14.29  8.68 269 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 20 26 999 99.0 99.0  1.09 12.50  9.11 260 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 20 56 999 99.0 99.0  1.17 15.38  9.69 264 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 21 26 999 99.0 99.0  0.97 13.33  8.83 261 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 21 56 999 99.0 99.0  1.01 16.67  9.08 230 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 02 22 26 999 99.0 99.0  0.99 14.29  9.48 267 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 02 22 56 999 99.0 99.0  0.94 13.33  9.39 252 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 23 26 999 99.0 99.0  0.92 11.76  9.46 275 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 02 23 56 999 99.0 99.0  0.96 15.38  9.69 252 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 03 00 26 999 99.0 99.0  0.91 14.29  9.69 272 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 00 56 999 99.0 99.0  0.99 16.67 10.62 229 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 01 26 999 99.0 99.0  0.99 14.29 10.81 261 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 01 56 999 99.0 99.0  0.89 15.38 10.19 271 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 03 02 26 999 99.0 99.0  0.94 16.67 11.01 193 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 02 56 999 99.0 99.0  0.87 14.29 10.95 252 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 03 26 999 99.0 99.0  0.91 16.67 11.56 219 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 03 56 999 99.0 99.0  0.84 16.67 11.03 210 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 04 26 999 99.0 99.0  0.79 12.50 10.74 255 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 04 56 999 99.0 99.0  0.84 16.67 11.64 196 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 05 26 999 99.0 99.0  0.84 15.38 11.16 251 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 05 56 999 99.0 99.0  0.87 15.38 11.74 245 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 06 26 999 99.0 99.0  0.79 16.67 11.52 222 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 06 56 999 99.0 99.0  0.86 16.67 12.35 196 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 07 26 999 99.0 99.0  0.89 16.67 12.05 210 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 07 56 999 99.0 99.0  0.92 16.67 12.49 223 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 08 26 999 99.0 99.0  0.76 16.67 11.69 217 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 08 56 999 99.0 99.0  0.89 16.67 12.46 217 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 09 26 999 99.0 99.0  0.77 15.38 11.93 247 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 09 56 999 99.0 99.0  0.85 16.67 12.15 209 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 03 10 26 999 99.0 99.0  0.97 16.67 13.39 220 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 10 56 999 99.0 99.0  0.77 16.67 11.82 244 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 11 26 999 99.0 99.0  0.85 16.67 12.50 216 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 11 56 999 99.0 99.0  0.83 16.67 12.19 230 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 12 26 999 99.0 99.0  0.93 15.38 12.84 238 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 12 56 999 99.0 99.0  0.94 16.67 12.90 216 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 13 26 999 99.0 99.0  0.70 15.38 10.56 227 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 13 56 999 99.0 99.0  0.78 15.38 10.81 240 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 14 26 999 99.0 99.0  1.03 16.67 12.82 233 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 14 56 999 99.0 99.0  0.70 15.38  9.73 245 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 15 26 999 99.0 99.0  0.86 16.67 11.07 230 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 15 56 999 99.0 99.0  0.77 16.67 10.65 234 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 16 26 999 99.0 99.0  0.87 16.67 11.57 233 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 16 56 999 99.0 99.0  0.87 16.67 11.40 210 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 17 26 999 99.0 99.0  0.83 15.38 10.40 233 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 03 17 56 999 99.0 99.0  0.97 16.67 11.50 222 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 03 18 26 999 99.0 99.0  0.90 15.38 11.48 229 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 03 18 56 999 99.0 99.0  0.81 15.38 11.32 238 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 19 26 999 99.0 99.0  0.88 15.38 11.32 227 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 19 56 999 99.0 99.0  0.93 15.38  9.58 207 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 20 26 999 99.0 99.0  0.97 16.67  8.68 212 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 20 56 999 99.0 99.0  0.96 16.67  6.63 191 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 21 26 999 99.0 99.0  1.10 16.67  7.35 207 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 03 21 56 999 99.0 99.0  0.92 15.38  6.42 230 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 22 26 999 99.0 99.0  0.87 15.38  7.01 224 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 22 56 999 99.0 99.0  0.89 15.38  8.32 216 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 23 26 999 99.0 99.0  1.03 15.38  9.58 220 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 03 23 56 999 99.0 99.0  0.97 16.67  8.39 217 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 04 00 26 999 99.0 99.0  0.89 16.67  6.78 231 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 00 56 999 99.0 99.0  0.96 15.38  6.99 213 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 01 26 999 99.0 99.0  1.05 15.38  7.02 213 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 01 56 999 99.0 99.0  1.03 15.38  6.43 200 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 02 26 999 99.0 99.0  1.08 15.38  6.73 233 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 02 56 999 99.0 99.0  1.14 15.38  7.24 202 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 03 26 999 99.0 99.0  1.14 15.38  7.25 209 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 03 56 999 99.0 99.0  1.07 15.38  6.55 226 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 04 26 999 99.0 99.0  1.18 15.38  6.62 217 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 04 56 999 99.0 99.0  1.16 15.38  6.76 244 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 05 26 999 99.0 99.0  1.23 15.38  6.75 213 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 05 56 999 99.0 99.0  1.18 15.38  6.85 265 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 06 26 999 99.0 99.0  1.28 15.38  7.35 222 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 06 56 999 99.0 99.0  1.26 14.29  7.64 236 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 07 26 999 99.0 99.0  1.22 15.38  7.44 215 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 07 56 999 99.0 99.0  1.20 11.11  7.37 261 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 08 26 999 99.0 99.0  1.27 14.29  7.65 229 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 08 56 999 99.0 99.0  1.31 14.29  7.93 240 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 09 26 999 99.0 99.0  1.36 15.38  8.67 223 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 09 56 999 99.0 99.0  1.33 15.38  8.00 229 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 10 26 999 99.0 99.0  1.43 15.38  8.11 210 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 10 56 999 99.0 99.0  1.46 15.38  7.92 233 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 11 26 999 99.0 99.0  1.36 15.38  6.66 230 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 04 11 56 999 99.0 99.0  1.47 14.29  6.98 244 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 12 26 999 99.0 99.0  1.60 15.38  7.64 233 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 12 56 999 99.0 99.0  1.44 11.76  7.23 268 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 13 26 999 99.0 99.0  1.42 15.38  7.66 203 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 13 56 999 99.0 99.0  1.37 11.76  7.47 274 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 14 26 999 99.0 99.0  1.44 15.38  7.92 229 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 14 56 999 99.0 99.0  1.47 15.38  8.34 233 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 15 26 999 99.0 99.0  1.46 14.29  8.36 252 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 15 56 999 99.0 99.0  1.57 11.76  8.70 276 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 16 26 999 99.0 99.0  1.56 12.50  8.70 271 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 16 56 999 99.0 99.0  1.40 11.11  8.82 275 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 04 17 26 999 99.0 99.0  1.45 11.76  8.98 268 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 04 17 56 999 99.0 99.0  1.60 10.53  9.40 274 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 04 18 26 999 99.0 99.0  1.51 11.11  9.32 279 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 04 18 56 999 99.0 99.0  1.51 11.11  9.21 282 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 04 19 26 999 99.0 99.0  1.58 12.50  9.01 272 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 04 19 56 999 99.0 99.0  1.60  9.88  8.70 274 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 04 20 26 999 99.0 99.0  1.61 11.11  8.74 279 9999.0 999.0  14.2 999.0 99.0 99.00
2023 02 04 20 56 999 99.0 99.0  1.62  9.88  9.01 269 9999.0 999.0  14.3 999.0 99.0 99.00
2023 02 04 21 26 999 99.0 99.0  1.51 10.53  8.59 281 9999.0 999.0  14.2 999.0 99.0 99.00
2023 02 04 21 56 999 99.0 99.0  1.49 10.53  8.48 279 9999.0 999.0  14.2 999.0 99.0 99.00
2023 02 04 22 26 999 99.0 99.0  1.57 10.53  8.49 279 9999.0 999.0  14.2 999.0 99.0 99.00
2023 02 04 22 56 999 99.0 99.0  1.60 11.11  8.70 286 9999.0 999.0  14.3 999.0 99.0 99.00
2023 02 04 23 26 999 99.0 99.0  1.64  9.88  8.61 267 9999.0 999.0  14.2 999.0 99.0 99.00
2023 02 04 23 56 999 99.0 99.0  1.53 11.76  7.81 274 9999.0 999.0  14.2 999.0 99.0 99.00
2023 02 05 00 26 999 99.0 99.0  1.47 11.11  7.78 279 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 05 00 56 999 99.0 99.0  1.54 11.11  7.74 271 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 05 01 26 999 99.0 99.0  1.43 14.29  7.36 219 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 05 01 56 999 99.0 99.0  1.45 11.11  7.35 272 9999.0 999.0  14.1 999.0 99.0 99.00
2023 02 05 02 26 999 99.0 99.0  1.51 10.53  7.09 282 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 02 56 999 99.0 99.0  1.52 11.11  7.28 274 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 03 26 999 99.0 99.0  1.57 11.76  7.58 269 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 03 56 999 99.0 99.0  1.41 11.76  7.18 267 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 04 26 999 99.0 99.0  1.40 14.29  7.69 227 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 04 56 999 99.0 99.0  1.38 14.29  7.68 217 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 05 26 999 99.0 99.0  1.42 11.11  7.81 267 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 05 56 999 99.0 99.0  1.30 11.11  8.04 271 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 06 26 999 99.0 99.0  1.27 11.76  7.79 257 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 06 56 999 99.0 99.0  1.28 14.29  8.22 233 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 07 26 999 99.0 99.0  1.31 10.53  8.35 262 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 07 56 999 99.0 99.0  1.36 14.29  7.97 241 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 08 26 999 99.0 99.0  1.37 10.53  8.32 269 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 08 56 999 99.0 99.0  1.38 11.11  8.69 269 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 09 26 999 99.0 99.0  1.22 13.33  8.29 236 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 09 56 999 99.0 99.0  1.28 14.29  8.25 227 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 10 26 999 99.0 99.0  1.30 14.29  8.21 213 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 10 56 999 99.0 99.0  1.34 11.11  7.71 264 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 11 26 999 99.0 99.0  1.32 10.53  7.43 267 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 11 56 999 99.0 99.0  1.48 10.53  7.39 272 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 12 26 999 99.0 99.0  1.42 13.33  6.93 215 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 12 56 999 99.0 99.0  1.39 14.29  6.29 224 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 13 26 999 99.0 99.0  1.47 14.29  6.42 213 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 13 56 999 99.0 99.0  1.40  9.88  6.12 275 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 14 26 999 99.0 99.0  1.43 13.33  5.93 230 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 14 56 999 99.0 99.0  1.40  9.88  5.57 268 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 15 26 999 99.0 99.0  1.45 11.11  5.13 267 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 15 56 999 99.0 99.0  1.52 14.29  5.20 222 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 16 26 999 99.0 99.0  1.61 14.29  5.09 216 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 16 56 999 99.0 99.0  1.61 10.53  5.16 264 9999.0 999.0  14.0 999.0 99.0 99.00
2023 02 05 17 26 999 99.0 99.0  1.61 10.53  5.30 278 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 17 56 999 99.0 99.0  1.54 14.29  5.33 206 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 18 26 999 99.0 99.0  1.53  9.88  5.21 274 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 18 56 999 99.0 99.0  1.52 14.29  5.50 224 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 19 26 999 99.0 99.0  1.43 11.11  5.32 254 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 19 56 999 99.0 99.0  1.38 14.29  5.36 192 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 20 26 999 99.0 99.0  1.35 10.53  5.26 251 9999.0 999.0  13.9 999.0 99.0 99.00
2023 02 05 20 56 999 99.0 99.0  1.47 15.38  5.35 220 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 05 21 26 999 99.0 99.0  1.43  5.56  5.19 271 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 05 21 56 999 99.0 99.0  1.61 14.29  5.25 207 9999.0 999.0  13.8 999.0 99.0 99.00
2023 02 05 22 26 999 99.0 99.0  1.76 14.29  5.50 222 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 05 22 56 999 99.0 99.0  1.76  5.56  5.36 278 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 05 23 26 999 99.0 99.0  1.74  6.25  5.36 267 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 05 23 56 999 99.0 99.0  1.84  5.88  5.27 272 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 00 26 999 99.0 99.0  1.81  6.25  5.17 271 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 00 56 999 99.0 99.0  1.87  5.26  5.21 283 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 01 26 999 99.0 99.0  1.88  5.88  5.45 278 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 01 56 999 99.0 99.0  2.01  5.56  5.20 281 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 02 26 999 99.0 99.0  1.97  5.56  5.14 295 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 02 56 999 99.0 99.0  2.05  5.26  5.20 286 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 03 26 999 99.0 99.0  1.95  5.88  5.22 275 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 03 56 999 99.0 99.0  2.06  5.56  5.23 283 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 04 26 999 99.0 99.0  1.98  5.56  5.39 288 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 04 56 999 99.0 99.0  1.98  5.56  5.23 286 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 05 26 999 99.0 99.0  2.10  6.67  5.35 272 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 05 56 999 99.0 99.0  1.96  5.56  5.34 289 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 06 26 999 99.0 99.0  1.95  6.25  5.48 275 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 06 56 999 99.0 99.0  2.09  6.67  5.61 271 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 07 26 999 99.0 99.0  2.06  5.56  5.61 281 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 07 56 999 99.0 99.0  1.91 13.33  5.77 255 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 08 26 999 99.0 99.0  1.96  6.67  5.70 269 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 08 56 999 99.0 99.0  2.18  6.25  6.01 274 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 09 26 999 99.0 99.0  2.07  6.25  5.88 274 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 09 56 999 99.0 99.0  2.18 12.50  6.06 268 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 10 26 999 99.0 99.0  2.13  5.88  5.98 283 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 10 56 999 99.0 99.0  2.26  6.67  6.01 272 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 11 26 999 99.0 99.0  2.34 13.33  6.22 260 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 11 56 999 99.0 99.0  2.28  5.56  6.05 286 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 12 26 999 99.0 99.0  2.24 13.33  6.02 255 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 12 56 999 99.0 99.0  2.37  5.88  6.24 283 9999.0 999.0  13.7 999.0 99.0 99.00
2023 02 06 13 26 999 99.0 99.0  2.42 13.33  6.31 261 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 13 56 999 99.0 99.0  2.50 12.50  6.50 265 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 14 26 999 99.0 99.0  2.24 12.50  6.52 267 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 14 56 999 99.0 99.0  2.23 12.50  6.45 264 9999.0 999.0  13.6 999.0 99.0 99.00
2023 02 06 15 26 999 99.0 99.0  2.32 13.33  7.04 265 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 15 56 999 99.0 99.0  2.14 12.50  7.03 274 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 16 26 999 99.0 99.0  2.06 13.33  7.13 265 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 16 56 999 99.0 99.0  2.16 13.33  7.19 262 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 17 26 999 99.0 99.0  2.10 13.33  7.35 265 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 17 56 999 99.0 99.0  2.03 13.33  7.35 264 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 18 26 999 99.0 99.0  2.13 13.33  7.69 269 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 18 56 999 99.0 99.0  2.09 14.29  7.57 268 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 19 26 999 99.0 99.0  2.16 11.11  7.75 269 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 19 56 999 99.0 99.0  2.17 13.33  7.61 265 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 20 26 999 99.0 99.0  2.12 14.29  7.40 264 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 20 56 999 99.0 99.0  2.35 13.33  7.92 272 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 21 26 999 99.0 99.0  2.15 11.11  7.43 275 9999.0 999.0  13.4 999.0 99.0 99.00
2023 02 06 21 56 999 99.0 99.0  2.16 10.53  7.29 278 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 22 26 999 99.0 99.0  2.04 11.11  7.17 276 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 22 56 999 99.0 99.0  2.11 13.33  7.45 268 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 23 26 999 99.0 99.0  2.11 13.33  7.70 271 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 06 23 56 999 99.0 99.0  2.04 11.76  7.62 275 9999.0 999.0  13.5 999.0 99.0 99.00
2023 02 07 00 26 999 99.0 99.0  1.99 13.33  7.73 269 9999.0 999.0  13.5 999.0 99.0 99.00
