#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 03 19 11 26 999 99.0 99.0  0.57 13.33  8.98 192 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 19 11 56 999 99.0 99.0  0.57 13.33  8.61 187 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 19 12 26 999 99.0 99.0  0.57 11.76  8.60 206 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 12 56 999 99.0 99.0  0.53 13.33  8.35 183 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 13 26 999 99.0 99.0  0.56 13.33  9.03 191 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 13 56 999 99.0 99.0  0.60 12.50  9.35 202 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 14 26 999 99.0 99.0  0.60 12.50  9.35 199 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 14 56 999 99.0 99.0  0.55 12.50  8.82 205 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 15 26 999 99.0 99.0  0.61 11.76  8.46 199 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 15 56 999 99.0 99.0  0.57 11.76  6.05 201 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 16 26 999 99.0 99.0  0.55 12.50  5.83 218 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 16 56 999 99.0 99.0  0.55 11.76  5.93 212 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 17 26 999 99.0 99.0  0.61 11.76  6.45 205 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 19 17 56 999 99.0 99.0  0.62 12.50  6.48 194 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 19 18 26 999 99.0 99.0  0.61 12.50  6.57 198 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 19 18 56 999 99.0 99.0  0.63 11.76  7.01 191 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 19 19 26 999 99.0 99.0  0.64 12.50  6.91 198 9999.0 999.0  15.1 999.0 99.0 99.00
2023 03 19 19 56 999 99.0 99.0  0.60 11.76  6.35 198 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 19 20 26 999 99.0 99.0  0.68 12.50  7.22 185 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 19 20 56 999 99.0 99.0  0.65 11.76  6.75 191 9999.0 999.0  15.2 999.0 99.0 99.00
2023 03 19 21 26 999 99.0 99.0  0.65 12.50  6.86 187 9999.0 999.0  15.1 999.0 99.0 99.00
2023 03 19 21 56 999 99.0 99.0  0.69 13.33  6.47 183 9999.0 999.0  15.1 999.0 99.0 99.00
2023 03 19 22 26 999 99.0 99.0  0.67 11.76  6.00 191 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 19 22 56 999 99.0 99.0  0.70 12.50  6.29 199 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 19 23 26 999 99.0 99.0  0.60 12.50  5.51 178 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 19 23 56 999 99.0 99.0  0.63 12.50  6.22 184 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 20 00 26 999 99.0 99.0  0.64 11.76  6.42 187 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 00 56 999 99.0 99.0  0.69 11.76  6.92 208 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 01 26 999 99.0 99.0  0.65 11.76  6.17 199 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 01 56 999 99.0 99.0  0.68 11.76  6.07 190 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 02 26 999 99.0 99.0  0.73 11.76  6.01 201 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 02 56 999 99.0 99.0  0.68 11.76  5.33 212 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 03 26 999 99.0 99.0  0.71 12.50  4.81 205 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 03 56 999 99.0 99.0  0.72 11.76  4.47 195 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 04 26 999 99.0 99.0  0.81 13.33  4.69 169 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 04 56 999 99.0 99.0  0.87 12.50  4.75 204 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 05 26 999 99.0 99.0  0.85 12.50  4.42 188 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 05 56 999 99.0 99.0  0.98 12.50  4.75 188 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 06 26 999 99.0 99.0  0.98 12.50  4.41 184 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 06 56 999 99.0 99.0  1.02 11.11  4.22 204 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 07 26 999 99.0 99.0  1.10 13.33  4.21 188 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 07 56 999 99.0 99.0  1.16 13.33  4.23 174 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 08 26 999 99.0 99.0  1.22  4.17  4.39 167 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 08 56 999 99.0 99.0  1.19  4.35  4.52 183 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 09 26 999 99.0 99.0  1.10 12.50  4.51 192 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 09 56 999 99.0 99.0  1.18  4.35  4.49 184 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 10 26 999 99.0 99.0  1.07 11.76  4.50 198 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 10 56 999 99.0 99.0  1.13 11.76  4.72 195 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 11 26 999 99.0 99.0  1.07 13.33  4.76 190 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 11 56 999 99.0 99.0  1.07 12.50  4.52 178 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 12 26 999 99.0 99.0  1.09 12.50  4.71 174 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 12 56 999 99.0 99.0  1.04 13.33  4.59 190 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 13 26 999 99.0 99.0  1.06 13.33  4.70 192 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 13 56 999 99.0 99.0  1.14  4.76  4.66 201 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 14 26 999 99.0 99.0  1.04 13.33  4.68 192 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 14 56 999 99.0 99.0  1.05 13.33  4.78 174 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 15 26 999 99.0 99.0  1.04 11.76  4.74 192 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 15 56 999 99.0 99.0  1.11 12.50  5.11 187 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 20 16 26 999 99.0 99.0  1.05 11.76  5.12 192 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 16 56 999 99.0 99.0  1.06 12.50  5.15 184 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 17 26 999 99.0 99.0  1.05 12.50  5.06 183 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 17 56 999 99.0 99.0  1.06  5.56  5.14 240 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 20 18 26 999 99.0 99.0  1.13  5.56  5.40 242 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 18 56 999 99.0 99.0  1.15 11.76  5.39 198 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 19 26 999 99.0 99.0  1.03 11.11  5.25 191 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 19 56 999 99.0 99.0  1.15 12.50  5.36 166 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 20 26 999 99.0 99.0  1.12  6.25  5.37 247 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 20 20 56 999 99.0 99.0  1.12 11.11  5.42 185 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 20 21 26 999 99.0 99.0  1.12 11.76  5.59 192 9999.0 999.0  15.1 999.0 99.0 99.00
2023 03 20 21 56 999 99.0 99.0  1.04 11.11  5.25 180 9999.0 999.0  15.0 999.0 99.0 99.00
2023 03 20 22 26 999 99.0 99.0  1.06 11.11  5.46 190 9999.0 999.0  14.9 999.0 99.0 99.00
2023 03 20 22 56 999 99.0 99.0  1.04 11.76  5.42 187 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 23 26 999 99.0 99.0  1.04 11.76  5.56 195 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 20 23 56 999 99.0 99.0  1.06  6.67  5.41 256 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 21 00 26 999 99.0 99.0  1.05 11.76  5.49 188 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 21 00 56 999 99.0 99.0  1.11  6.67  5.51 267 9999.0 999.0  14.8 999.0 99.0 99.00
2023 03 21 01 26 999 99.0 99.0  1.11 12.50  5.59 188 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 01 56 999 99.0 99.0  1.12  7.14  5.51 270 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 02 26 999 99.0 99.0  1.11  6.67  5.50 273 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 02 56 999 99.0 99.0  1.12  6.67  5.54 268 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 03 26 999 99.0 99.0  1.14  6.25  5.76 263 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 03 56 999 99.0 99.0  1.15  7.69  5.89 268 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 04 26 999 99.0 99.0  1.30  7.69  6.06 271 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 04 56 999 99.0 99.0  1.25  7.69  6.03 273 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 05 26 999 99.0 99.0  1.21  7.69  6.19 271 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 05 56 999 99.0 99.0  1.26  7.69  6.25 274 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 06 26 999 99.0 99.0  1.36  7.14  6.17 270 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 06 56 999 99.0 99.0  1.21  7.69  6.12 270 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 07 26 999 99.0 99.0  1.23  7.69  6.11 264 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 07 56 999 99.0 99.0  1.13  7.69  5.86 267 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 08 26 999 99.0 99.0  1.12  7.69  5.82 267 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 08 56 999 99.0 99.0  1.11  7.69  5.70 273 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 09 26 999 99.0 99.0  1.14  7.69  5.62 273 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 09 56 999 99.0 99.0  1.18  8.33  5.93 271 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 10 26 999 99.0 99.0  1.13  8.33  5.72 273 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 10 56 999 99.0 99.0  1.15  8.33  5.70 270 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 11 26 999 99.0 99.0  1.09  7.69  5.53 274 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 11 56 999 99.0 99.0  1.19  8.33  5.64 275 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 12 26 999 99.0 99.0  1.24  7.69  4.89 275 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 12 56 999 99.0 99.0  1.34  7.69  4.97 268 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 13 26 999 99.0 99.0  1.40  4.17  4.61 177 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 13 56 999 99.0 99.0  1.37  4.17  4.55 187 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 14 26 999 99.0 99.0  1.46  4.35  4.63 185 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 14 56 999 99.0 99.0  1.73  5.00  4.62 177 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 15 26 999 99.0 99.0  1.85  5.56  4.77 160 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 15 56 999 99.0 99.0  2.15  5.56  4.96 163 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 16 26 999 99.0 99.0  2.38  5.88  5.20 161 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 16 56 999 99.0 99.0  2.41  5.88  5.29 161 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 21 17 26 999 99.0 99.0  2.58  6.67  5.47 160 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 17 56 999 99.0 99.0  2.81  6.67  5.68 169 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 18 26 999 99.0 99.0  2.68  7.14  5.80 166 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 18 56 999 99.0 99.0  2.78  7.14  5.88 171 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 19 26 999 99.0 99.0  2.78  7.14  6.03 160 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 21 19 56 999 99.0 99.0  2.57  7.14  6.05 173 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 20 26 999 99.0 99.0  2.44  7.14  6.01 169 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 20 56 999 99.0 99.0  2.56  6.67  6.02 173 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 21 26 999 99.0 99.0  2.45  6.67  6.07 180 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 21 56 999 99.0 99.0  2.33  6.67  6.01 181 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 21 22 26 999 99.0 99.0  2.26  6.67  5.98 185 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 22 56 999 99.0 99.0  2.16  6.67  5.97 184 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 23 26 999 99.0 99.0  2.32  7.14  5.99 184 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 21 23 56 999 99.0 99.0  2.34  7.14  5.99 183 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 00 26 999 99.0 99.0  2.58  7.14  5.99 194 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 00 56 999 99.0 99.0  2.31  7.14  5.84 202 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 01 26 999 99.0 99.0  2.60  7.14  5.93 205 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 01 56 999 99.0 99.0  2.67  6.67  6.11 188 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 02 26 999 99.0 99.0  2.76  7.69  6.47 239 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 02 56 999 99.0 99.0  2.60  6.67  6.26 185 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 03 26 999 99.0 99.0  2.79  8.33  6.58 256 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 03 56 999 99.0 99.0  3.23  9.09  7.16 263 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 04 26 999 99.0 99.0  2.92  9.88  7.12 271 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 04 56 999 99.0 99.0  2.71  9.88  6.80 274 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 05 26 999 99.0 99.0  2.85  9.88  6.85 270 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 05 56 999 99.0 99.0  2.81  9.88  6.78 270 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 06 26 999 99.0 99.0  2.70  9.09  6.72 266 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 06 56 999 99.0 99.0  2.73 10.53  6.76 271 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 07 26 999 99.0 99.0  2.86  9.88  6.85 270 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 07 56 999 99.0 99.0  2.78 10.53  6.97 268 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 08 26 999 99.0 99.0  2.79  9.88  6.87 268 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 08 56 999 99.0 99.0  2.62  9.88  6.41 270 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 09 26 999 99.0 99.0  2.75  9.88  6.71 268 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 09 56 999 99.0 99.0  2.65  9.88  6.41 277 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 10 26 999 99.0 99.0  2.84  9.88  7.19 267 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 10 56 999 99.0 99.0  2.87  9.88  7.19 273 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 11 26 999 99.0 99.0  2.70 10.53  6.68 274 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 11 56 999 99.0 99.0  2.81 10.53  7.26 268 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 12 26 999 99.0 99.0  2.82 10.53  7.30 271 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 12 56 999 99.0 99.0  2.88 10.53  7.38 263 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 13 26 999 99.0 99.0  2.68 10.53  7.17 275 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 13 56 999 99.0 99.0  2.54 10.53  6.90 274 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 22 14 26 999 99.0 99.0  2.96  9.88  7.92 267 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 22 14 56 999 99.0 99.0  2.53  9.88  7.46 260 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 22 15 26 999 99.0 99.0  2.62  9.88  7.74 264 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 22 15 56 999 99.0 99.0  2.35  9.88  7.21 266 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 22 16 26 999 99.0 99.0  2.36 10.53  7.32 263 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 16 56 999 99.0 99.0  2.67 10.53  7.82 260 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 17 26 999 99.0 99.0  2.68 10.53  7.87 267 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 22 17 56 999 99.0 99.0  2.68 11.11  8.00 263 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 18 26 999 99.0 99.0  2.81 10.53  8.33 261 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 22 18 56 999 99.0 99.0  2.85 10.53  8.13 263 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 19 26 999 99.0 99.0  2.78 11.11  8.32 261 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 22 19 56 999 99.0 99.0  2.94 11.11  8.42 259 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 20 26 999 99.0 99.0  2.69 10.53  8.23 263 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 22 20 56 999 99.0 99.0  2.72 11.11  8.35 261 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 22 21 26 999 99.0 99.0  2.82 10.53  8.55 256 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 22 21 56 999 99.0 99.0  2.83 11.11  8.78 254 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 22 22 26 999 99.0 99.0  2.98 10.53  8.83 260 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 22 22 56 999 99.0 99.0  2.78 10.53  8.43 268 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 22 23 26 999 99.0 99.0  3.14  9.88  9.04 261 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 22 23 56 999 99.0 99.0  3.36 11.76  9.27 261 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 23 00 26 999 99.0 99.0  2.96 11.76  8.85 267 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 23 00 56 999 99.0 99.0  3.03 12.50  8.98 264 9999.0 999.0  14.7 999.0 99.0 99.00
2023 03 23 01 26 999 99.0 99.0  2.99 11.11  9.01 268 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 23 01 56 999 99.0 99.0  3.33 11.11  9.22 264 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 23 02 26 999 99.0 99.0  3.48 11.76  9.48 268 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 23 02 56 999 99.0 99.0  3.16 11.11  9.06 267 9999.0 999.0  14.6 999.0 99.0 99.00
2023 03 23 03 26 999 99.0 99.0  3.55 11.76  9.52 271 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 23 03 56 999 99.0 99.0  3.66 11.11  9.53 266 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 23 04 26 999 99.0 99.0  3.27 11.76  9.22 268 9999.0 999.0  14.5 999.0 99.0 99.00
2023 03 23 04 56 999 99.0 99.0  3.01 12.50  9.16 271 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 05 26 999 99.0 99.0  3.19 12.50  9.39 270 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 05 56 999 99.0 99.0  3.25 11.11  9.40 266 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 06 26 999 99.0 99.0  2.86 11.76  9.11 266 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 06 56 999 99.0 99.0  2.84 12.50  9.16 263 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 07 26 999 99.0 99.0  2.97 13.33  9.36 268 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 07 56 999 99.0 99.0  3.09 13.33  9.77 264 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 08 26 999 99.0 99.0  2.84 12.50  9.22 270 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 08 56 999 99.0 99.0  2.78 13.33  9.14 270 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 09 26 999 99.0 99.0  2.69 14.29  9.43 270 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 09 56 999 99.0 99.0  2.69 14.29  9.30 264 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 10 26 999 99.0 99.0  2.69 13.33  9.47 267 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 10 56 999 99.0 99.0  2.92 13.33  9.62 268 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 11 26 999 99.0 99.0  2.72 13.33  9.16 273 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 11 56 999 99.0 99.0  2.61 14.29  9.29 270 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 12 26 999 99.0 99.0  2.81 13.33  9.69 264 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 12 56 999 99.0 99.0  2.61 13.33  9.44 267 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 13 26 999 99.0 99.0  2.63 13.33  9.45 273 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 13 56 999 99.0 99.0  2.62 13.33  9.45 267 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 14 26 999 99.0 99.0  2.71 13.33  9.69 271 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 14 56 999 99.0 99.0  2.71 13.33  9.65 271 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 15 26 999 99.0 99.0  2.52 12.50  8.91 273 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 15 56 999 99.0 99.0  2.35 12.50  8.59 271 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 16 26 999 99.0 99.0  2.52 12.50  9.14 270 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 16 56 999 99.0 99.0  2.45 12.50  8.66 273 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 17 26 999 99.0 99.0  2.29 11.11  8.32 271 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 23 17 56 999 99.0 99.0  2.44 11.76  8.21 277 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 18 26 999 99.0 99.0  2.43 12.50  8.39 270 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 18 56 999 99.0 99.0  2.40 11.76  7.82 285 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 19 26 999 99.0 99.0  2.49 12.50  8.05 281 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 19 56 999 99.0 99.0  2.63 12.50  8.42 274 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 20 26 999 99.0 99.0  2.36 11.76  8.06 275 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 20 56 999 99.0 99.0  2.57 12.50  7.95 273 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 21 26 999 99.0 99.0  2.50 12.50  7.60 278 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 21 56 999 99.0 99.0  2.75 11.76  8.20 278 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 22 26 999 99.0 99.0  2.42 12.50  7.57 273 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 22 56 999 99.0 99.0  2.48 12.50  7.48 271 9999.0 999.0  14.4 999.0 99.0 99.00
2023 03 23 23 26 999 99.0 99.0  2.63 11.76  7.43 278 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 23 23 56 999 99.0 99.0  2.73 12.50  7.98 277 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 00 26 999 99.0 99.0  2.54 11.76  7.69 277 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 00 56 999 99.0 99.0  2.53 11.76  7.48 273 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 01 26 999 99.0 99.0  2.62 12.50  7.51 275 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 01 56 999 99.0 99.0  2.44 11.76  7.23 280 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 02 26 999 99.0 99.0  2.42 12.50  7.09 277 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 02 56 999 99.0 99.0  2.25 12.50  6.80 277 9999.0 999.0  14.3 999.0 99.0 99.00
2023 03 24 03 26 999 99.0 99.0  2.27 12.50  6.76 280 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 24 03 56 999 99.0 99.0  2.31 11.76  6.72 271 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 24 04 26 999 99.0 99.0  2.27 12.50  6.60 275 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 24 04 56 999 99.0 99.0  2.37  7.69  6.62 267 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 24 05 26 999 99.0 99.0  2.35 12.50  6.51 273 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 24 05 56 999 99.0 99.0  2.26  7.69  6.40 266 9999.0 999.0  14.2 999.0 99.0 99.00
2023 03 24 06 26 999 99.0 99.0  2.29 11.76  6.53 270 9999.0 999.0  14.2 999.0 99.0 99.00
